train_loss,epoch,step,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
0.6841526031494141,0,9,,,,,,
0.45060259103775024,0,19,,,,,,
0.4204951226711273,0,29,,,,,,
0.20818361639976501,0,39,,,,,,
0.3975520730018616,0,49,,,,,,
0.12069033831357956,0,59,,,,,,
,0,64,0.07773464173078537,0.3441430926322937,0.828153669834137,0.25438597798347473,0.31618958711624146,
0.3405921757221222,1,69,,,,,,
0.2706359922885895,1,79,,,,,,
0.21864239871501923,1,89,,,,,,
0.4194023609161377,1,99,,,,,,
0.1815047562122345,1,109,,,,,,
0.3168351352214813,1,119,,,,,,
0.12033839523792267,1,129,,,,,,
,1,129,0.06572319567203522,0.3383709788322449,0.8259508609771729,0.24561403691768646,0.3151790499687195,
0.14817388355731964,2,139,,,,,,
0.17152686417102814,2,149,,,,,,
0.19880366325378418,2,159,,,,,,
0.1241876631975174,2,169,,,,,,
0.13883386552333832,2,179,,,,,,
0.12305624037981033,2,189,,,,,,
,2,194,0.06122227758169174,0.3582838773727417,0.835368275642395,0.28070175647735596,0.34042438864707947,
0.13432663679122925,3,199,,,,,,
0.11177845299243927,3,209,,,,,,
0.09922545403242111,3,219,,,,,,
0.13735295832157135,3,229,,,,,,
0.0519854761660099,3,239,,,,,,
0.05945063382387161,3,249,,,,,,
0.008876724168658257,3,259,,,,,,
,3,259,0.06396014243364334,0.3734183609485626,0.8384577035903931,0.2982456088066101,0.35145699977874756,
0.05939403176307678,4,269,,,,,,
0.10382019728422165,4,279,,,,,,
0.10589689016342163,4,289,,,,,,
0.027759172022342682,4,299,,,,,,
0.05747264623641968,4,309,,,,,,
0.03385292366147041,4,319,,,,,,
,4,324,0.0706399530172348,0.37310507893562317,0.8378391861915588,0.2982456088066101,0.35316550731658936,
,5,325,,,,,,0.06396014243364334
