em_testing,f1_score_testing,sas_testing,fold,gold_answers,model_answers
1.0,1.0,0.9714755415916443,0,old-fashioned flaky pie dough,Old-Fashioned Flaky Pie Dough
0.0,0.4000000059604645,0.6204454302787781,0,2 hours,at least 2 hours or up to 24
0.0,0.2857142984867096,0.55327308177948,0,ripe peaches,peaches (no need to peel)
1.0,1.0,0.9676108956336975,0,medium bowl,medium bowl
1.0,1.0,0.9648323059082031,0,peaches,peaches
1.0,1.0,0.9649337530136108,0,sharp knife,sharp knife
0.0,0.0,0.28881749510765076,0,1 large egg|1 large egg yolk,2
0.0,0.6666666865348816,0.32324346899986267,0,silver rum,silver
0.0,0.2222222238779068,0.19592033326625824,0,3 1/2 ounces sugar (1/2 cup; 100g),1/2 ounce
0.0,0.0,0.4729178845882416,0,one 2–inch piece fresh ginger,2 inch
1.0,1.0,0.969417154788971,0,yogurt,yogurt
1.0,1.0,0.9551090598106384,0,lamb,lamb
0.0,0.6666666865348816,0.8857117891311646,0,saucepan,large saucepan
0.0,0.5714285969734192,0.6434870362281799,0,30 minutes,about 25 to 30 minutes
0.0,0.4000000059604645,0.2617083489894867,0,3,3 green cardamom pods
0.0,0.4000000059604645,0.9127486348152161,0,heat to medium-high,medium heat
0.0,0.5,0.260476678609848,0,45 minutes,2 minutes
0.0,0.0,0.011162135750055313,0,rice,lamb
0.0,0.6666666865348816,0.7337192296981812,0,water,soaking water
1.0,1.0,0.969190239906311,0,large wooden spoon,large wooden spoon
1.0,1.0,0.9553631544113159,0,rice,rice
0.0,0.5,0.42045268416404724,0,small saucepan,large saucepan
1.0,1.0,0.9665839672088623,0,low heat,low heat
0.0,0.800000011920929,0.9424626231193542,0,for 10 minutes,10 minutes
1.0,1.0,0.9676804542541504,0,caramelized onions,caramelized onions
0.0,0.0,0.0114555973559618,0,pot,aluminum foil
1.0,1.0,0.9621517062187195,0,flour,flour
0.0,0.800000011920929,0.8811203241348267,0,stiff rubber spatula,rubber spatula
1.0,1.0,0.959672749042511,0,bowl,bowl
1.0,1.0,0.9577359557151794,0,egg,egg
1.0,1.0,0.962563693523407,0,spatula,spatula
0.0,0.5,0.4698786437511444,0,medium bowl,large bowl
1.0,1.0,0.9676108956336975,0,medium bowl,medium bowl
0.0,0.0,0.0730363056063652,0,flour,butter
1.0,1.0,0.9618204236030579,0,butter,butter
0.0,0.5,0.704479992389679,0,to 375°f,375°f (190°c)
0.0,0.0,0.011843361891806126,0,flour,oven
0.0,0.0,0.009315846487879753,0,dough,pinch
1.0,1.0,0.9618083834648132,0,dough,dough
1.0,1.0,0.9618083834648132,0,dough,dough
1.0,1.0,0.9618083834648132,0,dough,dough
0.0,0.6666666865348816,0.8885923027992249,0,1 inch,about 1 inch apart
0.0,0.6666666865348816,0.4569096565246582,0,egg,egg wash
0.0,0.6666666865348816,0.92009437084198,0,20 minutes,at least 20 minutes
1.0,1.0,0.9679068922996521,0,sharp boning knife,sharp boning knife
1.0,1.0,0.9595386385917664,0,5 days,5 days
0.0,0.6666666865348816,0.9208916425704956,0,to 145°f,145°f
1.0,1.0,0.9622138142585754,0,63°c,63°c
0.0,0.0,0.01291509810835123,0,oven,water
1.0,1.0,0.9660896062850952,0,200°c,200°c
1.0,1.0,0.9583045244216919,0,45 minutes,45 minutes
0.0,0.800000011920929,0.9426606297492981,0,for 1 hour,1 hour
1.0,1.0,0.969934344291687,0,fine-mesh strainer,fine-mesh strainer
0.0,0.800000011920929,0.7014803290367126,0,1 quart,1 quart (900ml)
1.0,1.0,0.9670958518981934,0,medium saucepan,medium saucepan
1.0,1.0,0.9669032692909241,0,medium heat,medium heat
1.0,1.0,0.966289222240448,0,about 3 minutes,about 3 minutes
1.0,1.0,0.9678078293800354,0,large dutch oven,large Dutch oven
1.0,1.0,0.969273567199707,0,medium-high heat,medium-high heat
1.0,1.0,0.9656605124473572,0,about 4 minutes,about 4 minutes
1.0,1.0,0.9640725255012512,0,chicken,chicken
1.0,1.0,0.9643511176109314,0,salt,salt
1.0,1.0,0.9638596177101135,0,about 40 minutes,about 40 minutes
1.0,1.0,0.9637096524238586,0,tongs,tongs
0.0,0.4000000059604645,0.6863936185836792,0,bowl,large plate or bowl
0.0,0.0,0.009267846122384071,0,broth,chicken stock
0.0,0.0,0.023390553891658783,0,dutch oven,large bowl
1.0,1.0,0.9643511176109314,0,salt,salt
1.0,1.0,0.9640725255012512,0,chicken,chicken
0.0,0.5,0.6893129944801331,0,"diced avocado and radish, sliced chilies, chopped cilantro, and chopped white onion",diced avocado and radish
0.0,0.2857142984867096,0.5732739567756653,0,"diced avocado and radish, sliced chilies, chopped cilantro, and chopped white onion",chopped cilantro
0.0,0.2857142984867096,0.5732739567756653,0,"diced avocado and radish, sliced chilies, chopped cilantro, and chopped white onion",chopped cilantro
0.0,0.800000011920929,0.9208853244781494,0,2 hours or up to 24,at least 2 hours or up to 24 hours
1.0,1.0,0.9613110423088074,0,510g,510g
1.0,1.0,0.9676108956336975,0,medium bowl,medium bowl
0.0,0.0,0.008993249386548996,0,dominoes,in a ring
1.0,1.0,0.9649337530136108,0,sharp knife,sharp knife
1.0,1.0,0.9648323059082031,0,peaches,peaches
0.0,0.6666666865348816,0.4569096565246582,0,egg,egg wash
1.0,1.0,0.9577359557151794,0,egg,egg
0.0,0.6666666865348816,0.6889655590057373,0,dough,chilled dough
1.0,1.0,0.9648419618606567,0,about 20 minutes,about 20 minutes
1.0,1.0,0.9552308320999146,0,rum,rum
0.0,0.4000000059604645,0.6520519852638245,0,sugar,undissolved pockets of sugar
1.0,1.0,0.9582111835479736,0,oven,oven
1.0,1.0,0.9643511176109314,0,salt,salt
0.0,0.4000000059604645,0.35649019479751587,0,about 30 minutes,10 minutes
1.0,1.0,0.9649337530136108,0,sharp knife,sharp knife
1.0,1.0,0.959672749042511,0,bowl,bowl
1.0,1.0,0.9672093987464905,0,tomatoes,tomatoes
0.0,0.5,0.5086475014686584,0,reserved tomato,tomato pulp
0.0,0.6666666865348816,0.7903153896331787,0,tomato,tomato pulp
