train_loss,epoch,step,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss,test_avg_qa_answer_f1,test_avg_qa_bert_score,test_avg_qa_em,test_avg_qa_sas
2.065828800201416,0,9,,,,,,,,,,
3.483241081237793,0,19,,,,,,,,,,
1.323549509048462,0,29,,,,,,,,,,
1.301789402961731,0,39,,,,,,,,,,
,0,48,1.1225836277008057,0.26138046383857727,0.8382841944694519,0.14479638636112213,0.3164803683757782,,,,,
1.1658306121826172,1,49,,,,,,,,,,
1.4579182863235474,1,59,,,,,,,,,,
1.3634564876556396,1,69,,,,,,,,,,
1.179714322090149,1,79,,,,,,,,,,
0.8225579857826233,1,89,,,,,,,,,,
,1,97,0.9595201015472412,0.33787623047828674,0.8605265021324158,0.21266968548297882,0.4052211344242096,,,,,
1.012709140777588,2,99,,,,,,,,,,
1.2017892599105835,2,109,,,,,,,,,,
0.7843100428581238,2,119,,,,,,,,,,
1.1191272735595703,2,129,,,,,,,,,,
0.707260012626648,2,139,,,,,,,,,,
,2,146,0.8861333727836609,0.40631330013275146,0.8812244534492493,0.26696833968162537,0.4508056640625,,,,,
0.9105981588363647,3,149,,,,,,,,,,
0.6454333662986755,3,159,,,,,,,,,,
0.8053627610206604,3,169,,,,,,,,,,
0.9001279473304749,3,179,,,,,,,,,,
1.7077513933181763,3,189,,,,,,,,,,
,3,195,0.8643994331359863,0.4284530282020569,0.8821386694908142,0.2850678861141205,0.4781406819820404,,,,,
0.5403645634651184,4,199,,,,,,,,,,
0.47350165247917175,4,209,,,,,,,,,,
0.6224117279052734,4,219,,,,,,,,,,
0.410062700510025,4,229,,,,,,,,,,
0.5734893083572388,4,239,,,,,,,,,,
,4,244,0.8707597851753235,0.4597717225551605,0.887324869632721,0.3031674325466156,0.5141863226890564,,,,,
,5,245,,,,,,0.8707597851753235,0.4597717225551605,0.887324869632721,0.3031674325466156,0.5141863226890564
