em_testing,f1_score_testing,sas_testing,fold,gold_answers,model_answers
0.0,0.2857142984867096,0.6474133729934692,0,flour a 12-cup bundt or tube pan,flour
0.0,0.0,0.07895621657371521,0,Preheat the oven to 350 degrees F.,Grease and flour a 12-cup Bundt or tube pan.
0.0,0.3333333432674408,0.5545993447303772,0,12-cup Bundt or tube pan.,Bundt
1.0,1.0,0.9700459241867065,0,Grease and flour a 12-cup Bundt or tube pan.,Grease and flour a 12-cup Bundt or tube pan.
0.0,0.0,0.00954475998878479,0,cream cheese,vegetable shortening
1.0,1.0,0.9626728296279907,0,about 5 minutes.,about 5 minutes
0.0,0.5,0.359321653842926,0,1/2 cup (1 stick),1 stick unsalted butter
0.0,0.5806451439857483,0.7502254843711853,0,"combine the flour, baking powder, and salt in a smaller bowl. Add the flour mixture to the creamed mixture and mix on low speed until blended.","In a smaller bowl, combine the flour, baking powder, and salt."
1.0,1.0,0.9561583995819092,0,"the flour, baking powder, and salt.","flour, baking powder, and salt"
0.0,0.0,0.07492101192474365,0,one at a time,6
0.0,0.7777777910232544,0.6802528500556946,0,"continue beating, scraping down the sides of the bowl once or twice, until the batter is smooth.","Add the vanilla and the remaining 1 cup sugar and continue beating, scraping down the sides of the bowl once or twice, until the batter is smooth."
0.0,0.0,0.15715385973453522,0,the mixture for the dough so far,12-cup Bundt or tube pan
1.0,1.0,0.9724262952804565,0,Top with the melted chocolate and swirl a knife through the batter to marble it.,Top with the melted chocolate and swirl a knife through the batter to marble it.
1.0,1.0,0.9663211703300476,0,Top with the remaining batter.,Top with the remaining batter.
0.0,0.695652186870575,0.6757632493972778,0,until a toothpick inserted in the center comes out clean,"Bake for 60 to 65 minutes, or until a toothpick inserted in the center comes out clean."
0.0,0.6666666865348816,0.6670784950256348,0,Cool on a wire rack for 15 minutes. Invert the cake onto a platter and cool completely.,Cool on a wire rack for 15 minutes.
0.0,0.875,0.8306782841682434,0,"Before serving, dust with a generous amount of confectioner's sugar.",Dust with a generous amount of confectioner's sugar.
0.0,0.03921568766236305,0.5356636047363281,0,set aside,Spread skin evenly over a piece of parchment paper set in a rimmed baking sheet. Season generously with salt and pepper. Place a second sheet of parchment on top and carefully squeeze out any air bubbles using the side of your hand. Place a second rimmed baking sheet on top and transfer to oven.
0.0,0.4000000059604645,0.6753142476081848,0,sharp boning knife,"Using a sharp boning knife, remove breast meat from breastbone. Set breastbone aside."
1.0,1.0,0.964373767375946,0,a sharp boning knife,sharp boning knife
0.0,0.8461538553237915,0.7689085602760315,0,Turkey can be refrigerated for up to 5 days before proceeding.,Transfer to a zipper-lock bag. Turkey can be refrigerated for up to 5 days before proceeding.
1.0,1.0,0.9659245014190674,0,up to 5 days,up to 5 days
0.0,0.6666666865348816,0.9393014311790466,0,5 days,up to 5 days
1.0,1.0,0.9570639133453369,0,145°F (63°C),145°F (63°C)
0.0,0.5,0.7390617728233337,0,to 145°f,145°F (63°C)
1.0,1.0,0.9618771076202393,0,63°c,63°C
0.0,0.9387755393981934,0.8698139190673828,0,"With bag open, slowly lower bagged turkey into water, letting water pressure squeeze air out of bag until just the seal remains above the waterline. Seal bag completely.","With bag open, slowly lower bagged turkey into water, letting water pressure squeeze air out of bag until just the seal remains above the waterline."
0.0,0.8571428656578064,0.9431506395339966,0,for 2 1/2 hours,2 1/2 hours
0.0,0.6666666865348816,0.571566641330719,0,200°c,400°F (200°C)
1.0,1.0,0.9582111835479736,0,oven,oven
0.0,0.957446813583374,0.8047155141830444,0,Spread skin evenly over a piece of parchment paper set in a rimmed baking sheet. Season generously with salt and pepper. Place a second sheet of parchment on top and carefully squeeze out any air bubbles using the side of your hand. Place a second rimmed baking sheet on top.,Spread skin evenly over a piece of parchment paper set in a rimmed baking sheet. Season generously with salt and pepper. Place a second sheet of parchment on top and carefully squeeze out any air bubbles using the side of your hand. Place a second rimmed baking sheet on top and transfer to oven.
0.0,0.6666666865348816,0.7472936511039734,0,45 minutes,30 to 45 minutes
1.0,1.0,0.9719275832176208,0,Allow to cool and set aside at room temperature.,Allow to cool and set aside at room temperature.
0.0,0.9090909361839294,0.6316343545913696,0,"To re-crisp, place in a hot oven for a few minutes just before serving.",Place in a hot oven for a few minutes just before serving.
0.0,0.9213483333587646,0.820480227470398,0,"Using a cleaver, chop breastbone into 1-inch chunks. In a medium saucepan over high heat, heat oil until smoking. Add breastbone, onion, carrot, and celery and cook, stirring occasionally, until well browned, about 10 minutes total. Add stock, bay leaves, and soy sauce. Bring to a boil, then reduce to a simmer.","Using a cleaver, chop breastbone into 1-inch chunks. In a medium saucepan over high heat, heat oil until smoking. Add breastbone, onion, carrot, and celery and cook, stirring occasionally, until well browned, about 10 minutes total. Add stock, bay leaves, and soy sauce"
0.0,0.800000011920929,0.9426606297492981,0,for 1 hour,1 hour
1.0,1.0,0.9616690278053284,0,fine-mesh strainer,a fine-mesh strainer
0.0,0.2380952388048172,0.5903399586677551,0,"Strain through a fine-mesh strainer. You should have a little over 1 quart (900ml) of fortified stock; if not, add water or more chicken stock to equal 1 quart. Discard solids and set stock aside.","Simmer for 1 hour, then strain through a fine-mesh strainer."
1.0,1.0,0.9653207063674927,0,1 quart,1 quart
0.0,0.9090909361839294,0.8340665698051453,0,"If not, add water or more chicken stock to equal 1 quart.",Add water or more chicken stock to equal 1 quart.
0.0,0.6666666865348816,0.6359298825263977,0,medium heat,medium
1.0,1.0,0.9670958518981934,0,medium saucepan,medium saucepan
1.0,1.0,0.9730667471885681,0,"Add flour and cook, stirring constantly, until golden brown, about 3 minutes.","Add flour and cook, stirring constantly, until golden brown, about 3 minutes."
1.0,1.0,0.966289222240448,0,about 3 minutes,about 3 minutes
0.0,0.0,0.010109089314937592,0,"until golden brown, about 3 minutes",medium heat
0.0,0.6538461446762085,0.6986082792282104,0,"Bring to a boil, reduce to a simmer, and cook until thickened and reduced to about 3 cups (720ml).","Whisking constantly, add fortified broth in a thin, steady stream. Bring to a boil, reduce to a simmer, and cook until thickened and reduced to about 3 cups (720ml). Season to taste with salt and pepper. Keep warm."
0.0,0.16129031777381897,0.3589896261692047,0,"Break skin into serving-sized pieces and add to platter, along with a pitcher of gravy.",For the Crispy Skin: Adjust oven rack to center position and preheat oven to 400°F (200°C). Spread skin evenly over a piece of parchment paper set in a rimmed baking sheet. Season generously with salt and pepper. Place a second sheet of parchment on top and carefully squeeze out any air bubbles
0.0,0.6666666865348816,0.34887149930000305,0,about 4 minutes,about 40 minutes
0.0,0.6666666865348816,0.8800576329231262,0,medium-high heat,medium-high
1.0,1.0,0.9745078086853027,0,"Heat pumpkin seeds in the base of a large Dutch oven over medium-high heat, stirring constantly, until they start to pop and smell nutty, about 4 minutes.","Heat pumpkin seeds in the base of a large Dutch oven over medium-high heat, stirring constantly, until they start to pop and smell nutty, about 4 minutes."
0.0,0.75,0.8879205584526062,0,large dutch oven,base of a large Dutch oven
1.0,1.0,0.97263103723526,0,Transfer pumpkin seeds to a bowl and set aside.,Transfer pumpkin seeds to a bowl and set aside.
0.0,0.0,0.009351219981908798,0,salt,8 g dried oregano
0.0,0.8823529481887817,0.7694413661956787,0,"Add chicken, tomatillos, onion, peppers, chicken stock, oregano, epazote (if using), and a large pinch of salt to the Dutch oven.","chicken, tomatillos, onion, peppers, chicken stock, oregano, epazote (if using), and a large pinch of salt"
1.0,1.0,0.9640725255012512,0,chicken,chicken
0.0,0.2857142984867096,0.6027681231498718,0,"Bring to a boil over high heat then reduce to a bare simmer. Cook, stirring occasionally, until chicken and vegetables are completely tender, about 40 minutes.",Bring to a bare simmer.
1.0,1.0,0.9638596177101135,0,about 40 minutes,about 40 minutes
0.0,0.8695651888847351,0.8229609727859497,0,"until chicken and vegetables are completely tender, about 40 minutes.","Cook, stirring occasionally, until chicken and vegetables are completely tender, about 40 minutes."
1.0,1.0,0.9720737934112549,0,Transfer chicken to a large plate or bowl and set aside.,Transfer chicken to a large plate or bowl and set aside.
1.0,1.0,0.9637096524238586,0,tongs,tongs
0.0,0.4000000059604645,0.6863936185836792,0,bowl,large plate or bowl
1.0,1.0,0.929252564907074,0,broth,the broth
0.0,0.3272727131843567,0.6082046627998352,0,"Add it to the Dutch oven and heat over high heat, swirling and stirring until the watery stock completely evaporates and starts to form a browned layer in the bottom of the pan.","Using a ladle, carefully skim off a few tablespoons of fat from the strained stock and add it to the Dutch oven (it's okay if a little stock gets in as well)."
1.0,1.0,0.94759601354599,0,dutch oven,Dutch oven
0.0,0.52173912525177,0.6638256311416626,0,"Cook, stirring, for about 15 seconds. Immediately pour in strained chicken stock and fat and stir to combine.","As soon as the chicken fat starts to smoke, pour in the contents of the blender all at once and cook, stirring, for about 15 seconds (it will spatter a lot—wear an apron!)."
1.0,1.0,0.9643511176109314,0,salt,salt
0.0,0.625,0.5667513608932495,0,"Stir in hominy, season to taste with salt, and keep warm.",season to taste with salt
0.0,0.47058823704719543,0.6449655294418335,0,Discard the skin and bones.,Discard the skin and bones and shred the meat into bite-sized pieces with your fingertips.
0.0,0.5925925970077515,0.6246938109397888,0,Shred the meat into bite-sized pieces with your fingertips.,Discard the skin and bones and shred the meat into bite-sized pieces with your fingertips. Stir the picked chicken back into the soup.
0.0,0.6666666865348816,0.7991970777511597,0,chicken,picked chicken
0.0,0.5,0.6893129944801331,0,"diced avocado and radish, sliced chilies, chopped cilantro, and chopped white onion",diced avocado and radish
0.0,0.8461538553237915,0.8404240012168884,0,"garnish with diced avocado and radish, sliced chiles, chopped cilantro, and chopped white onion.","diced avocado and radish, sliced chilies, chopped cilantro, and chopped white onion"
0.0,0.9166666865348816,0.9718202948570251,0,"diced avocado and radish, sliced chilies, chopped cilantro, and chopped white onion","diced avocado and radish, sliced chiles, chopped cilantro, and chopped white onion"
1.0,1.0,0.9710675477981567,0,"Ladle the hot soup into bowls and garnish with diced avocado and radish, sliced chiles, chopped cilantro, and chopped white onion. Serve immediately.","Ladle the hot soup into bowls and garnish with diced avocado and radish, sliced chiles, chopped cilantro, and chopped white onion. Serve immediately."
0.0,0.9166666865348816,0.9718202948570251,0,"diced avocado and radish, sliced chilies, chopped cilantro, and chopped white onion","diced avocado and radish, sliced chiles, chopped cilantro, and chopped white onion"
1.0,1.0,0.9623141884803772,0,500°f (260°c),500°F (260°C)
0.0,0.6972476840019226,0.7179484367370605,0,"Using sharp kitchen shears, remove backbone from chicken and cut spine into 5 to 6 one-inch-long pieces. Flatten chicken by placing skin side up on a cutting board and applying firm pressure to breastbone. Transfer to a wire rack set in a foil-lined rimmed baking sheet. Position chicken so that breasts are aligned with center of baking sheet and legs are close to edge.","Place oven rack in upper-middle position and preheat oven to 500°F (260°C). Using sharp kitchen shears, remove backbone from chicken and cut spine into 5 to 6 one-inch-long pieces. Set backbone aside. Flatten chicken by placing skin side up on a cutting board and applying firm pressure to breast"
1.0,1.0,0.9726162552833557,0,"1 tablespoon (15g) kosher salt, 1/2 teaspoon ground black pepper, and 1 teaspoon (5g) baking powder (if using)","1 tablespoon (15g) kosher salt, 1/2 teaspoon ground black pepper, and 1 teaspoon (5g) baking powder (if using)"
1.0,1.0,0.9603113532066345,0,15g,15g
1.0,1.0,0.9688478112220764,0,1/2 teaspoon,1/2 teaspoon
1.0,1.0,0.9701300859451294,0,"Sprinkle chicken with herbs, if using.","Sprinkle chicken with herbs, if using."
1.0,1.0,0.9637883901596069,0,about 45 minutes,about 45 minutes
0.0,0.800000011920929,0.9696886539459229,0,reducing heat to 450°F (232°C),reduce heat to 450°F (232°C)
1.0,1.0,0.9697906970977783,0,reducing heat to 450°f (232°c),reducing heat to 450°F (232°C)
0.0,0.6666666865348816,0.6548687219619751,0,66°c,150°F (66°C)
1.0,1.0,0.9739766716957092,0,"Add chicken backbone and cook, stirring frequently, until well browned, about 3 minutes.","Add chicken backbone and cook, stirring frequently, until well browned, about 3 minutes."
0.0,0.19672131538391113,0.3225035071372986,0,"Add bay leaf and deglaze with vermouth or sherry and 1 cup (240ml) water, using a wooden spoon to scrape up any browned bits from bottom of pan. Reduce heat to maintain simmer and cook for 20 minutes. Strain out solids and return liquid to pan.","Add onion, carrot, and celery and cook, stirring frequently, until beginning to brown, about 3 minutes."
0.0,0.8571428656578064,0.8231554627418518,0,"soy sauce, butter, and lemon juice","whisk in soy sauce, butter, and lemon juice"
1.0,1.0,0.9586168527603149,0,5 minutes,5 minutes
0.0,0.8888888955116272,0.6805678009986877,0,"Transfer to cutting board, tent loosely with foil, and allow to rest 5 minutes before carving. Serve with hot jus.","Transfer to cutting board, tent loosely with foil, and allow to rest 5 minutes before carving."
0.0,0.0,0.009438536129891872,0,oven,cutting board
0.0,0.0833333358168602,0.1620745211839676,0,"Remove chicken from oven, transfer to cutting board, tent loosely with foil, and allow to rest 5 minutes before carving.",Serve with hot jus.
0.0,0.7346938848495483,0.7548844218254089,0,Place lasagna noodles in a 9- by 13-inch baking dish and cover with warm water. Let soak 15 minutes,"Place lasagna noodles in a 9- by 13-inch baking dish and cover with warm water. Let soak 15 minutes, then arrange on a clean kitchen towel or paper towels to dry. Set aside."
1.0,1.0,0.9678341746330261,0,warm water,warm water
0.0,0.6666666865348816,0.826461672782898,0,clean kitchen towel,a clean kitchen towel or paper towels
1.0,1.0,0.9592249989509583,0,15 minutes,15 minutes
1.0,1.0,0.9706441760063171,0,arrange on a clean kitchen towel or paper towels to dry.,arrange on a clean kitchen towel or paper towels to dry.
1.0,1.0,0.9685534834861755,0,mushrooms,mushrooms
1.0,1.0,0.9696536064147949,0,"Pulse until roughly chopped, 6 to 8 short pulses.","pulse until roughly chopped, 6 to 8 short pulses."
1.0,1.0,0.9679955840110779,0,large bowl,a large bowl
0.0,0.10526315867900848,0.15609078109264374,0,Fit food processor with grater attachment and grate all of the Brussels sprouts.,Transfer to a large bowl and set aside.
1.0,1.0,0.9666937589645386,0,large bowl,large bowl
1.0,1.0,0.9726364612579346,0,Place oven rack in upper-middle position and preheat oven to 500°F (260°C).,Place oven rack in upper-middle position and preheat oven to 500°F (260°C).
1.0,1.0,0.9637883901596069,0,about 45 minutes,about 45 minutes
0.0,0.8256880640983582,0.7853464484214783,0,"Using sharp kitchen shears, remove backbone from chicken and cut spine into 5 to 6 one-inch-long pieces. Flatten chicken by placing skin side up on a cutting board and applying firm pressure to breastbone. Transfer to a wire rack set in a foil-lined rimmed baking sheet. Position chicken so that breasts are aligned with center of baking sheet and legs are close to edge.","Using sharp kitchen shears, remove backbone from chicken and cut spine into 5 to 6 one-inch-long pieces. Set backbone aside. Flatten chicken by placing skin side up on a cutting board and applying firm pressure to breastbone. Transfer to a wire rack set in a foil-lined rimmed baking sheet. Position chicken"
0.0,0.0,0.636878490447998,0,yes,"Sprinkle chicken with herbs, if using. Rub chicken to distribute seasoning evenly all over skin."
0.0,0.0,0.06053216755390167,0,ground black pepper,1 teaspoon (5g) baking powder (if using)
1.0,1.0,0.9482375383377075,0,no,no
0.0,0.36000001430511475,0.6747828722000122,0,Rub chicken to distribute seasoning evenly all over skin.,"Combine 1 tablespoon (15g) kosher salt, 1/2 teaspoon ground black pepper, and 1 teaspoon (5g) baking powder (if using) in a small bowl. Sprinkle all over chicken. Sprinkle chicken with herbs, if using. Rub chicken to distribute seasoning evenly all over skin."
0.0,0.75,0.6971756219863892,0,"Add bay leaf and deglaze with vermouth or sherry and 1 cup (240ml) water, using a wooden spoon to scrape up any browned bits from bottom of pan. Reduce heat to maintain simmer and cook for 20 minutes. Strain out solids and return liquid to pan.","Add bay leaf and deglaze with vermouth or sherry and 1 cup (240ml) water, using a wooden spoon to scrape up any browned bits from bottom of pan."
0.0,0.9090909361839294,0.7131106853485107,0,"Transfer to cutting board, tent loosely with foil, and allow to rest 5 minutes before carving. Serve with hot jus.","Remove chicken from oven, transfer to cutting board, tent loosely with foil, and allow to rest 5 minutes before carving. Serve with hot jus."
0.0,0.800000011920929,0.6969349384307861,0,"Remove chicken from oven, transfer to cutting board, tent loosely with foil, and allow to rest 5 minutes before carving.","Transfer to cutting board, tent loosely with foil, and allow to rest 5 minutes before carving. Serve with hot jus."
0.0,0.4583333432674408,0.6981344819068909,0,Pour out and spread coals evenly over half of coal grate.,"Light one chimney full of charcoal. When all the charcoal is lit and covered with gray ash, pour out and spread coals evenly over half of coal grate. Alternatively, set all the burners of a gas grill to high heat."
1.0,1.0,0.9650607109069824,0,high heat,high heat
1.0,1.0,0.9701046943664551,0,Set all the burners of a gas grill to high heat.,Set all the burners of a gas grill to high heat.
0.0,0.800000011920929,0.9397533535957336,0,for 5 minutes,5 minutes
1.0,1.0,0.970819890499115,0,Clean and oil grilling grate.,Clean and oil grilling grate.
1.0,1.0,0.9695623517036438,0,Lightly brush them all over with oil.,Lightly brush them all over with oil.
0.0,0.0,0.009457073174417019,0,tuna steaks,paper towels
1.0,1.0,0.9695623517036438,0,Lightly brush them all over with oil.,Lightly brush them all over with oil.
0.0,0.7586206793785095,0.7975143790245056,0,"Season tuna steaks all over with salt and, if desired, pepper.","season tuna steaks all over with salt and, if desired, pepper. Then set over hot side of grill."
1.0,1.0,0.9211228489875793,0,fish,the fish
1.0,1.0,0.9693458080291748,0,thin metal spatula,thin metal spatula
1.0,1.0,0.9734559655189514,0,Try to gently lift it from below using a thin metal spatula or the tines of a carving fork inserted down between the grill grates.,try to gently lift it from below using a thin metal spatula or the tines of a carving fork inserted down between the grill grates.
0.0,0.3636363744735718,0.7038790583610535,0,carving fork,the tines of a carving fork inserted down between the grill grates.
1.0,1.0,0.9380396604537964,0,fish,fish
1.0,1.0,0.9501233696937561,0,heat,the heat
0.0,0.0,0.009783653542399406,0,tuna,from a deep purple when raw to a beige when cooked
0.0,0.2545454502105713,0.6308972835540771,0,Use the side of the fish to gauge doneness,"Use the side of the fish to gauge doneness: if you want it very rare in the center, the sides of the steaks should still look purple, with the color of the cooked fish just starting to creep in from above and below. If you want it a little more done, let the cooked color creep up"
0.0,0.7407407164573669,0.7241538763046265,0,"If you want it a little more done, let the cooked color creep up a bit more from both sides.",Let the cooked color creep up a bit more from both sides.
0.0,0.3333333432674408,0.5105300545692444,0,"garlic, and anchovies (if using)",garlic
1.0,1.0,0.9708840250968933,0,"Increase heat to medium-high and add wine. Bring to a simmer and cook, swirling pan and scraping up any stuck-on bits with a wooden spoon, until wine has emulsified with olive oil and mixture is slightly reduced, about 30 seconds.","Increase heat to medium-high and add wine. Bring to a simmer and cook, swirling pan and scraping up any stuck-on bits with a wooden spoon, until wine has emulsified with olive oil and mixture is slightly reduced, about 30 seconds."
