train_loss,epoch,step,val_loss,val_qa_em,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,test_loss
0.10993977636098862,0,9,,,,,,
0.08316881209611893,0,19,,,,,,
0.07675986737012863,0,29,,,,,,
0.1159709021449089,0,39,,,,,,
0.053534261882305145,0,49,,,,,,
0.07603919506072998,0,59,,,,,,
0.03512554615736008,0,69,,,,,,
0.054329875856637955,0,79,,,,,,
0.06598618626594543,0,89,,,,,,
0.07188427448272705,0,99,,,,,,
0.06301384419202805,0,109,,,,,,
0.05521861091256142,0,119,,,,,,
0.0692383348941803,0,129,,,,,,
0.059852439910173416,0,139,,,,,,
0.06780412793159485,0,149,,,,,,
0.05835336446762085,0,159,,,,,,
0.04509725794196129,0,169,,,,,,
0.059542447328567505,0,179,,,,,,
,0,180,0.12338530272245407,0.18414919078350067,0.3457117974758148,0.26939377188682556,0.8327997326850891,
0.055306125432252884,1,189,,,,,,
0.06541372090578079,1,199,,,,,,
0.06291630864143372,1,209,,,,,,
0.049488265067338943,1,219,,,,,,
0.06603262573480606,1,229,,,,,,
0.05027426406741142,1,239,,,,,,
0.0585404708981514,1,249,,,,,,
0.05398285761475563,1,259,,,,,,
0.047474369406700134,1,269,,,,,,
0.08030404895544052,1,279,,,,,,
0.04237261041998863,1,289,,,,,,
0.0634535700082779,1,299,,,,,,
0.06347915530204773,1,309,,,,,,
0.05637481063604355,1,319,,,,,,
0.050581369549036026,1,329,,,,,,
0.0422089621424675,1,339,,,,,,
0.05776149034500122,1,349,,,,,,
0.05968159809708595,1,359,,,,,,
,1,361,0.1114467903971672,0.20512820780277252,0.3657599985599518,0.2869143784046173,0.8371801376342773,
0.05076297000050545,2,369,,,,,,
0.05586259812116623,2,379,,,,,,
0.0395093597471714,2,389,,,,,,
0.042670466005802155,2,399,,,,,,
0.05368981882929802,2,409,,,,,,
0.03843315318226814,2,419,,,,,,
0.04687103256583214,2,429,,,,,,
0.05769043043255806,2,439,,,,,,
0.04348767548799515,2,449,,,,,,
0.07803408801555634,2,459,,,,,,
0.05448522791266441,2,469,,,,,,
0.05787091702222824,2,479,,,,,,
0.06193341687321663,2,489,,,,,,
0.05099264159798622,2,499,,,,,,
0.056741949170827866,2,509,,,,,,
0.07893823832273483,2,519,,,,,,
0.058237455785274506,2,529,,,,,,
0.04505286365747452,2,539,,,,,,
,2,542,0.11683419346809387,0.2074592113494873,0.36511439085006714,0.2891121804714203,0.8374618291854858,
0.04705296456813812,3,549,,,,,,
0.04781210795044899,3,559,,,,,,
0.041713979095220566,3,569,,,,,,
0.04707736521959305,3,579,,,,,,
0.05066609010100365,3,589,,,,,,
0.043058931827545166,3,599,,,,,,
0.03681142255663872,3,609,,,,,,
0.03399305418133736,3,619,,,,,,
0.03856123983860016,3,629,,,,,,
0.04014492779970169,3,639,,,,,,
0.04565314203500748,3,649,,,,,,
0.07641276717185974,3,659,,,,,,
0.04090549424290657,3,669,,,,,,
0.03321535885334015,3,679,,,,,,
0.06392937898635864,3,689,,,,,,
0.04173216596245766,3,699,,,,,,
0.06319210678339005,3,709,,,,,,
0.03101263754069805,3,719,,,,,,
,3,723,0.12473021447658539,0.21445220708847046,0.3616517186164856,0.28882282972335815,0.8354480266571045,
0.025267956778407097,4,729,,,,,,
0.026334669440984726,4,739,,,,,,
0.04472785070538521,4,749,,,,,,
0.03300045430660248,4,759,,,,,,
0.021371321752667427,4,769,,,,,,
0.028936048969626427,4,779,,,,,,
0.025185110047459602,4,789,,,,,,
0.016423514112830162,4,799,,,,,,
0.029792530462145805,4,809,,,,,,
0.01990194246172905,4,819,,,,,,
0.014320563524961472,4,829,,,,,,
0.011791040189564228,4,839,,,,,,
0.024243127554655075,4,849,,,,,,
0.020672235637903214,4,859,,,,,,
0.015498051419854164,4,869,,,,,,
0.032151609659194946,4,879,,,,,,
0.008768395520746708,4,889,,,,,,
0.026041517034173012,4,899,,,,,,
,4,904,0.3233257830142975,0.21678321063518524,0.3621017634868622,0.2891763150691986,0.8365970849990845,
,5,905,,,,,,0.3233257830142975
