epoch,step,train_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_loss,val_qa_answer_f1
1,3999,0.07462266832590103,,,,,
1,4009,0.1013714149594307,,,,,
1,4019,0.11827705800533295,,,,,
1,4029,0.11166155338287354,,,,,
1,4039,0.09430617094039917,,,,,
1,4049,0.06617948412895203,,,,,
1,4059,0.0728946104645729,,,,,
1,4069,0.08762852102518082,,,,,
1,4079,0.15122824907302856,,,,,
1,4089,nan,,,,,
1,4099,0.06041507422924042,,,,,
1,4109,0.04087977111339569,,,,,
1,4119,0.06390538811683655,,,,,
1,4129,0.0656343400478363,,,,,
1,4139,0.12423749268054962,,,,,
1,4149,0.11744800955057144,,,,,
1,4159,0.08216133713722229,,,,,
1,4169,0.11629758030176163,,,,,
1,4179,0.09317542612552643,,,,,
1,4189,0.0873088464140892,,,,,
1,4199,0.05650058761239052,,,,,
1,4209,0.04864053055644035,,,,,
1,4219,0.10650638490915298,,,,,
1,4229,0.06527956575155258,,,,,
1,4239,0.06714894622564316,,,,,
1,4249,0.08924099057912827,,,,,
1,4259,0.0551440566778183,,,,,
1,4269,0.10115782916545868,,,,,
1,4279,0.07732472568750381,,,,,
1,4289,0.07755006849765778,,,,,
1,4299,0.038738083094358444,,,,,
1,4309,0.060797207057476044,,,,,
1,4319,0.13707886636257172,,,,,
1,4329,0.056048646569252014,,,,,
1,4339,0.06269055604934692,,,,,
1,4349,0.09679710119962692,,,,,
1,4359,0.0844973772764206,,,,,
1,4369,0.08433090895414352,,,,,
1,4379,0.1350749284029007,,,,,
1,4389,0.04048057273030281,,,,,
1,4399,nan,,,,,
1,4409,0.15053869783878326,,,,,
1,4419,0.04580873250961304,,,,,
1,4429,0.10508312284946442,,,,,
1,4439,0.07628227025270462,,,,,
1,4449,0.11157814413309097,,,,,
1,4459,0.09648684412240982,,,,,
1,4469,0.09577436745166779,,,,,
1,4479,0.11934491991996765,,,,,
1,4489,0.124050073325634,,,,,
1,4499,0.07752753794193268,,,,,
1,4509,0.11839815974235535,,,,,
1,4519,0.09883587807416916,,,,,
1,4529,0.10462231934070587,,,,,
1,4539,0.11510279774665833,,,,,
1,4549,0.10026747733354568,,,,,
1,4559,0.10137881338596344,,,,,
1,4569,0.08429110795259476,,,,,
1,4579,0.09252064675092697,,,,,
1,4589,0.060042478144168854,,,,,
1,4599,nan,,,,,
1,4609,0.1966840773820877,,,,,
1,4619,0.03525824099779129,,,,,
1,4629,nan,,,,,
1,4639,0.07113052159547806,,,,,
1,4649,nan,,,,,
1,4659,0.1183229312300682,,,,,
1,4669,0.05838288366794586,,,,,
1,4679,0.08002839982509613,,,,,
1,4689,0.05949321761727333,,,,,
1,4695,,0.42747342586517334,0.8310511112213135,0.3371335566043854,0.1216583400964737,0.3906061053276062
2,4699,0.11437071114778519,,,,,
2,4709,0.03627391532063484,,,,,
2,4719,0.04163382202386856,,,,,
2,4729,0.05076611414551735,,,,,
2,4739,nan,,,,,
2,4749,0.06984471529722214,,,,,
2,4759,0.09935815632343292,,,,,
2,4769,nan,,,,,
2,4779,nan,,,,,
2,4789,nan,,,,,
2,4799,nan,,,,,
2,4809,nan,,,,,
2,4819,nan,,,,,
2,4829,nan,,,,,
2,4839,nan,,,,,
2,4849,nan,,,,,
2,4859,nan,,,,,
2,4869,nan,,,,,
2,4879,nan,,,,,
2,4889,nan,,,,,
2,4899,nan,,,,,
2,4909,nan,,,,,
2,4919,nan,,,,,
2,4929,nan,,,,,
2,4939,nan,,,,,
2,4949,nan,,,,,
2,4959,nan,,,,,
2,4969,nan,,,,,
2,4979,nan,,,,,
2,4989,nan,,,,,
2,4999,nan,,,,,
2,5009,nan,,,,,
2,5019,nan,,,,,
2,5029,nan,,,,,
2,5039,nan,,,,,
2,5049,nan,,,,,
2,5059,nan,,,,,
2,5069,nan,,,,,
2,5079,nan,,,,,
2,5089,nan,,,,,
2,5099,nan,,,,,
2,5109,nan,,,,,
2,5119,nan,,,,,
2,5129,nan,,,,,
2,5139,nan,,,,,
2,5149,nan,,,,,
2,5159,nan,,,,,
2,5169,nan,,,,,
2,5179,nan,,,,,
2,5189,nan,,,,,
2,5199,nan,,,,,
2,5209,nan,,,,,
2,5219,nan,,,,,
2,5229,nan,,,,,
2,5239,nan,,,,,
2,5249,nan,,,,,
2,5259,nan,,,,,
2,5269,nan,,,,,
2,5279,nan,,,,,
2,5289,nan,,,,,
2,5299,nan,,,,,
2,5309,nan,,,,,
2,5319,nan,,,,,
2,5329,nan,,,,,
2,5339,nan,,,,,
2,5349,nan,,,,,
2,5359,nan,,,,,
2,5369,nan,,,,,
2,5379,nan,,,,,
2,5389,nan,,,,,
2,5399,nan,,,,,
2,5409,nan,,,,,
2,5419,nan,,,,,
2,5429,nan,,,,,
2,5439,nan,,,,,
2,5449,nan,,,,,
2,5459,nan,,,,,
2,5469,nan,,,,,
2,5479,nan,,,,,
2,5489,nan,,,,,
2,5499,nan,,,,,
2,5509,nan,,,,,
2,5519,nan,,,,,
2,5529,nan,,,,,
2,5539,nan,,,,,
2,5549,nan,,,,,
2,5559,nan,,,,,
2,5569,nan,,,,,
2,5579,nan,,,,,
2,5589,nan,,,,,
2,5599,nan,,,,,
2,5609,nan,,,,,
2,5619,nan,,,,,
2,5629,nan,,,,,
2,5639,nan,,,,,
2,5649,nan,,,,,
2,5659,nan,,,,,
2,5669,nan,,,,,
2,5679,nan,,,,,
2,5689,nan,,,,,
2,5699,nan,,,,,
2,5709,nan,,,,,
2,5719,nan,,,,,
2,5729,nan,,,,,
2,5739,nan,,,,,
2,5749,nan,,,,,
2,5759,nan,,,,,
2,5769,nan,,,,,
2,5779,nan,,,,,
2,5789,nan,,,,,
2,5799,nan,,,,,
2,5809,nan,,,,,
2,5819,nan,,,,,
2,5829,nan,,,,,
2,5839,nan,,,,,
2,5849,nan,,,,,
2,5859,nan,,,,,
2,5869,nan,,,,,
2,5879,nan,,,,,
2,5889,nan,,,,,
2,5899,nan,,,,,
2,5909,nan,,,,,
2,5919,nan,,,,,
2,5929,nan,,,,,
2,5939,nan,,,,,
2,5949,nan,,,,,
2,5959,nan,,,,,
2,5969,nan,,,,,
2,5979,nan,,,,,
2,5989,nan,,,,,
2,5999,nan,,,,,
2,6009,nan,,,,,
2,6019,nan,,,,,
2,6029,nan,,,,,
2,6039,nan,,,,,
2,6049,nan,,,,,
2,6059,nan,,,,,
2,6069,nan,,,,,
2,6079,nan,,,,,
2,6089,nan,,,,,
2,6099,nan,,,,,
2,6109,nan,,,,,
2,6119,nan,,,,,
2,6129,nan,,,,,
2,6139,nan,,,,,
2,6149,nan,,,,,
2,6159,nan,,,,,
2,6169,nan,,,,,
2,6179,nan,,,,,
2,6189,nan,,,,,
2,6199,nan,,,,,
2,6209,nan,,,,,
2,6219,nan,,,,,
2,6229,nan,,,,,
2,6239,nan,,,,,
2,6249,nan,,,,,
2,6259,nan,,,,,
2,6269,nan,,,,,
2,6279,nan,,,,,
2,6289,nan,,,,,
2,6299,nan,,,,,
2,6309,nan,,,,,
2,6319,nan,,,,,
2,6329,nan,,,,,
2,6339,nan,,,,,
2,6349,nan,,,,,
2,6359,nan,,,,,
2,6369,nan,,,,,
2,6379,nan,,,,,
2,6389,nan,,,,,
2,6399,nan,,,,,
2,6409,nan,,,,,
2,6419,nan,,,,,
2,6429,nan,,,,,
2,6439,nan,,,,,
2,6449,nan,,,,,
2,6459,nan,,,,,
2,6469,nan,,,,,
2,6479,nan,,,,,
2,6489,nan,,,,,
2,6499,nan,,,,,
2,6509,nan,,,,,
2,6519,nan,,,,,
2,6529,nan,,,,,
2,6539,nan,,,,,
2,6549,nan,,,,,
2,6559,nan,,,,,
2,6569,nan,,,,,
2,6579,nan,,,,,
2,6589,nan,,,,,
2,6599,nan,,,,,
2,6609,nan,,,,,
2,6619,nan,,,,,
2,6629,nan,,,,,
2,6639,nan,,,,,
2,6649,nan,,,,,
2,6659,nan,,,,,
2,6669,nan,,,,,
2,6679,nan,,,,,
2,6689,nan,,,,,
2,6699,nan,,,,,
2,6709,nan,,,,,
2,6719,nan,,,,,
2,6729,nan,,,,,
2,6739,nan,,,,,
2,6749,nan,,,,,
2,6759,nan,,,,,
2,6769,nan,,,,,
2,6779,nan,,,,,
2,6789,nan,,,,,
2,6799,nan,,,,,
2,6809,nan,,,,,
2,6819,nan,,,,,
2,6829,nan,,,,,
2,6839,nan,,,,,
2,6849,nan,,,,,
2,6859,nan,,,,,
2,6869,nan,,,,,
2,6879,nan,,,,,
2,6889,nan,,,,,
2,6899,nan,,,,,
2,6909,nan,,,,,
2,6919,nan,,,,,
2,6929,nan,,,,,
2,6939,nan,,,,,
2,6949,nan,,,,,
2,6959,nan,,,,,
2,6969,nan,,,,,
2,6979,nan,,,,,
2,6989,nan,,,,,
2,6999,nan,,,,,
2,7009,nan,,,,,
2,7019,nan,,,,,
2,7029,nan,,,,,
2,7039,nan,,,,,
