train_loss,epoch,step,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
6.207568645477295,0,9,,,,,,
4.318304538726807,0,19,,,,,,
3.2980895042419434,0,29,,,,,,
2.5247676372528076,0,39,,,,,,
2.1952574253082275,0,49,,,,,,
1.6213401556015015,0,59,,,,,,
,0,62,1.0556371212005615,0.16023768484592438,0.7219223976135254,0.0078125,0.20609387755393982,
1.2102631330490112,1,69,,,,,,
0.9089626669883728,1,79,,,,,,
0.5968012809753418,1,89,,,,,,
0.3999931514263153,1,99,,,,,,
0.22722651064395905,1,109,,,,,,
0.2529924213886261,1,119,,,,,,
,1,125,0.1429843157529831,0.09035801142454147,0.7002027034759521,0.0,0.1452556699514389,
0.14223413169384003,2,129,,,,,,
0.1380765438079834,2,139,,,,,,
0.15584053099155426,2,149,,,,,,
0.07362225651741028,2,159,,,,,,
0.030612779781222343,2,169,,,,,,
0.10204772651195526,2,179,,,,,,
,2,188,0.05055297911167145,0.0808970183134079,0.6985049843788147,0.0,0.13062700629234314,
0.08140749484300613,3,189,,,,,,
0.06660060584545135,3,199,,,,,,
0.07016287744045258,3,209,,,,,,
0.02748880907893181,3,219,,,,,,
0.04131510853767395,3,229,,,,,,
0.023342041298747063,3,239,,,,,,
0.01610819436609745,3,249,,,,,,
,3,251,0.029513467103242874,0.08208072930574417,0.6992179751396179,0.0,0.13019993901252747,
0.010482396930456161,4,259,,,,,,
0.013324887491762638,4,269,,,,,,
0.010781259275972843,4,279,,,,,,
0.013659034855663776,4,289,,,,,,
0.008331751450896263,4,299,,,,,,
0.009073016233742237,4,309,,,,,,
,4,314,0.029075589030981064,0.08034461736679077,0.6974831819534302,0.0,0.12911708652973175,
,5,315,,,,,,1.0556371212005615
