train_loss,epoch,step,val_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,test_avg_qa_answer_f1,test_avg_qa_bert_score,test_loss,test_avg_qa_em,test_avg_qa_sas
1.4926393032073975,0,9,,,,,,,,,,
1.1618690490722656,0,19,,,,,,,,,,
0.739152193069458,0,29,,,,,,,,,,
2.5680410861968994,0,39,,,,,,,,,,
1.1589089632034302,0,49,,,,,,,,,,
,0,54,1.3181662559509277,0.3587535619735718,0.7968076467514038,0.06172839552164078,0.28066664934158325,,,,,
0.7525475025177002,1,59,,,,,,,,,,
1.6332178115844727,1,69,,,,,,,,,,
3.227714776992798,1,79,,,,,,,,,,
0.9214617609977722,1,89,,,,,,,,,,
1.0233091115951538,1,99,,,,,,,,,,
1.3489794731140137,1,109,,,,,,,,,,
,1,109,1.2585108280181885,0.40597257018089294,0.8101142644882202,0.08024691045284271,0.320816308259964,,,,,
1.3853095769882202,2,119,,,,,,,,,,
0.9356504082679749,2,129,,,,,,,,,,
1.080000877380371,2,139,,,,,,,,,,
1.1847057342529297,2,149,,,,,,,,,,
1.1299636363983154,2,159,,,,,,,,,,
,2,164,1.218323826789856,0.4785822033882141,0.8289621472358704,0.11728394776582718,0.3741743862628937,,,,,
1.6544212102890015,3,169,,,,,,,,,,
1.0232019424438477,3,179,,,,,,,,,,
1.4941587448120117,3,189,,,,,,,,,,
0.667327344417572,3,199,,,,,,,,,,
1.5772361755371094,3,209,,,,,,,,,,
0.45368996262550354,3,219,,,,,,,,,,
,3,219,1.1962530612945557,0.5010209679603577,0.8355118036270142,0.1358024626970291,0.4009295701980591,,,,,
1.5645610094070435,4,229,,,,,,,,,,
0.9958074688911438,4,239,,,,,,,,,,
1.5395790338516235,4,249,,,,,,,,,,
0.6454185247421265,4,259,,,,,,,,,,
1.6233152151107788,4,269,,,,,,,,,,
,4,274,1.1763927936553955,0.4915216565132141,0.833528459072113,0.12962962687015533,0.388317346572876,,,,,
,5,275,,,,,,0.388317346572876,0.833528459072113,1.1763927936553955,0.12962962687015533,0.4915216565132141
