em_testing,f1_score_testing,sas_testing,fold,gold_answers,model_answers
1.0,1.0,0.9726772904396057,0,old-fashioned flaky pie dough,old-fashioned flaky pie dough
1.0,1.0,0.959079384803772,0,2 hours,2 hours
0.0,0.6666666865348816,0.7781375646591187,0,ripe peaches,peaches
0.0,0.6666666865348816,0.5482677817344666,0,medium bowl,medium
0.0,0.0,0.9014220237731934,0,peaches,peach
1.0,1.0,0.9649337530136108,0,sharp knife,sharp knife
0.0,0.0,0.28881749510765076,0,1 large egg|1 large egg yolk,2
0.0,0.0,0.010116086341440678,0,silver rum,brush
0.0,0.6000000238418579,0.6090458035469055,0,3 1/2 ounces sugar (1/2 cup; 100g),3 1/2 ounces
0.0,0.0,0.4729178845882416,0,one 2–inch piece fresh ginger,2 inch
1.0,1.0,0.969417154788971,0,yogurt,yogurt
1.0,1.0,0.9551090598106384,0,lamb,lamb
0.0,0.0,0.057456497102975845,0,saucepan,dutch oven
0.0,0.6666666865348816,0.6587688326835632,0,30 minutes,25 to 30 minutes
1.0,1.0,0.9352486729621887,0,3,3
0.0,0.4000000059604645,0.9127486348152161,0,heat to medium-high,medium heat
0.0,0.6666666865348816,0.7472936511039734,0,45 minutes,30 to 45 minutes
0.0,0.0,0.011162135750055313,0,rice,lamb
0.0,0.6666666865348816,0.7337192296981812,0,water,soaking water
0.0,0.0,0.07199212163686752,0,large wooden spoon,fork
1.0,1.0,0.9553631544113159,0,rice,rice
1.0,1.0,0.9670432806015015,0,small saucepan,small saucepan
1.0,1.0,0.9665839672088623,0,low heat,low heat
0.0,0.800000011920929,0.9424626231193542,0,for 10 minutes,10 minutes
0.0,0.800000011920929,0.8721681833267212,0,caramelized onions,reserved caramelized onions
1.0,1.0,0.9561713337898254,0,pot,pot
1.0,1.0,0.9621517062187195,0,flour,flour
0.0,0.5,0.7406910061836243,0,stiff rubber spatula,spatula
1.0,1.0,0.959672749042511,0,bowl,bowl
1.0,1.0,0.9577359557151794,0,egg,egg
1.0,1.0,0.962563693523407,0,spatula,spatula
0.0,0.5,0.4698786437511444,0,medium bowl,large bowl
0.0,0.6666666865348816,0.7788843512535095,0,medium bowl,bowl
1.0,1.0,0.9621517062187195,0,flour,flour
1.0,1.0,0.9618204236030579,0,butter,butter
0.0,0.6666666865348816,0.9236947894096375,0,to 375°f,375°f
0.0,0.0,0.009485874325037003,0,flour,at room temperature
1.0,1.0,0.9618083834648132,0,dough,dough
1.0,1.0,0.9618083834648132,0,dough,dough
1.0,1.0,0.9618083834648132,0,dough,dough
1.0,1.0,0.9618083834648132,0,dough,dough
1.0,1.0,0.9639261960983276,0,1 inch,1 inch
