train_loss,epoch,step,val_loss,val_qa_em,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,test_loss
0.10388331115245819,0,9,,,,,,
0.06935584545135498,0,19,,,,,,
0.11785466223955154,0,29,,,,,,
0.061033062636852264,0,39,,,,,,
0.05746418982744217,0,49,,,,,,
0.05189136043190956,0,59,,,,,,
0.055021021515131,0,69,,,,,,
0.05395255610346794,0,79,,,,,,
0.06671472638845444,0,89,,,,,,
0.061064332723617554,0,99,,,,,,
0.060531046241521835,0,109,,,,,,
0.06431233882904053,0,119,,,,,,
0.05538460239768028,0,129,,,,,,
0.06592004746198654,0,139,,,,,,
0.04858596250414848,0,149,,,,,,
0.06535784155130386,0,159,,,,,,
0.053173236548900604,0,169,,,,,,
0.0467090979218483,0,179,,,,,,
0.08122999221086502,0,189,,,,,,
,0,193,0.1023145467042923,0.18266253173351288,0.34475240111351013,0.2534184455871582,0.8255386352539062,
0.06106140464544296,1,199,,,,,,
0.049574196338653564,1,209,,,,,,
0.05309857055544853,1,219,,,,,,
0.06150764971971512,1,229,,,,,,
0.0557677298784256,1,239,,,,,,
0.040844257920980453,1,249,,,,,,
0.055003076791763306,1,259,,,,,,
0.04734932258725166,1,269,,,,,,
0.05227885767817497,1,279,,,,,,
0.04803292080760002,1,289,,,,,,
0.04886279255151749,1,299,,,,,,
0.06574521213769913,1,309,,,,,,
0.05790221691131592,1,319,,,,,,
0.045031461864709854,1,329,,,,,,
0.08192145824432373,1,339,,,,,,
0.044706765562295914,1,349,,,,,,
0.067569300532341,1,359,,,,,,
0.05203738436102867,1,369,,,,,,
0.07564206421375275,1,379,,,,,,
,1,387,0.11284209042787552,0.21671827137470245,0.37256723642349243,0.2851603031158447,0.8372915387153625,
0.05314557999372482,2,389,,,,,,
0.06639362871646881,2,399,,,,,,
0.053954094648361206,2,409,,,,,,
0.04599741846323013,2,419,,,,,,
0.05012683570384979,2,429,,,,,,
0.04215281456708908,2,439,,,,,,
0.04353576898574829,2,449,,,,,,
0.06052757427096367,2,459,,,,,,
0.04551427811384201,2,469,,,,,,
0.09821265935897827,2,479,,,,,,
0.04958276078104973,2,489,,,,,,
0.07408856600522995,2,499,,,,,,
0.047683872282505035,2,509,,,,,,
0.08016038686037064,2,519,,,,,,
0.04390329495072365,2,529,,,,,,
0.06066828593611717,2,539,,,,,,
0.03633619099855423,2,549,,,,,,
0.06130500137805939,2,559,,,,,,
0.059526726603507996,2,569,,,,,,
0.0335552953183651,2,579,,,,,,
,2,581,0.1196742132306099,0.2136222869157791,0.3678383231163025,0.2812853455543518,0.8368393778800964,
0.04849613457918167,3,589,,,,,,
0.04059630259871483,3,599,,,,,,
0.04278847947716713,3,609,,,,,,
0.06584154069423676,3,619,,,,,,
0.039399225264787674,3,629,,,,,,
0.05027228966355324,3,639,,,,,,
0.05510500818490982,3,649,,,,,,
0.06460019201040268,3,659,,,,,,
0.05974147841334343,3,669,,,,,,
0.0441872738301754,3,679,,,,,,
0.055768731981515884,3,689,,,,,,
0.05826883763074875,3,699,,,,,,
0.04751000925898552,3,709,,,,,,
0.03924718126654625,3,719,,,,,,
0.03525553271174431,3,729,,,,,,
0.043750207871198654,3,739,,,,,,
0.035224348306655884,3,749,,,,,,
0.04485093057155609,3,759,,,,,,
0.03481544554233551,3,769,,,,,,
,3,775,0.14861784875392914,0.23219814896583557,0.3810521066188812,0.2948820888996124,0.8401467204093933,
0.041328418999910355,4,779,,,,,,
0.03523256629705429,4,789,,,,,,
0.03253508359193802,4,799,,,,,,
0.03273068368434906,4,809,,,,,,
0.04136577621102333,4,819,,,,,,
0.04932047426700592,4,829,,,,,,
0.026969600468873978,4,839,,,,,,
0.03932186961174011,4,849,,,,,,
0.05168890953063965,4,859,,,,,,
0.026635903865098953,4,869,,,,,,
0.02018768899142742,4,879,,,,,,
0.02910662069916725,4,889,,,,,,
0.034608397632837296,4,899,,,,,,
0.02505970001220703,4,909,,,,,,
0.03634084016084671,4,919,,,,,,
0.022445958107709885,4,929,,,,,,
0.03652872145175934,4,939,,,,,,
0.03051217831671238,4,949,,,,,,
0.04357142001390457,4,959,,,,,,
0.012590421363711357,4,969,,,,,,
,4,969,0.19612014293670654,0.23529411852359772,0.3791196942329407,0.2993985712528229,0.8381816148757935,
,5,970,,,,,,0.19612014293670654
