em_testing,f1_score_testing,sas_testing,fold,gold_answers,model_answers
1.0,1.0,0.9718874096870422,4,"1 (8 ounce) package cream cheese, softened","1 (8 ounce) package cream cheese, softened"
1.0,1.0,0.9718874096870422,4,"1 (8 ounce) package cream cheese, softened","1 (8 ounce) package cream cheese, softened"
0.0,0.0,0.09131059050559998,4,2 cups all-purpose flour,"1/2 cup butter, softened"
0.0,0.0,0.01578165777027607,4,1/2 pound ground walnuts,1/3 cup milk
1.0,1.0,0.9698567390441895,4,2 cups all-purpose flour,2 cups all-purpose flour
1.0,1.0,0.9706209301948547,4,1/3 cup milk,1/3 cup milk
1.0,1.0,0.9720879793167114,4,"1 (15 ounce) can kidney beans, undrained","1 (15 ounce) can kidney beans, undrained"
0.0,0.4000000059604645,0.28557318449020386,4,"1 (11 ounce) can whole kernel corn, drained","1 (15 ounce) can kidney beans, undrained"
1.0,1.0,0.9722046852111816,4,1 (6 ounce) can roasted garlic tomato paste,1 (6 ounce) can roasted garlic tomato paste
0.0,0.4615384638309479,0.44835272431373596,4,"2 red bell pepper, seeded and chopped","1 jalapeno pepper, seeded and minced"
0.0,0.0,0.022077912464737892,4,"1 jalapeno pepper, seeded and minced","10 fresh mushrooms, quartered"
0.0,0.0,0.14843638241291046,4,"6 roma (plum) tomatoes, diced","10 fresh mushrooms, quartered"
0.0,0.0,0.009309410117566586,4,10 minutes,until the onions are translucent
1.0,1.0,0.9735756516456604,4,"2 (15 ounce) cans black beans, drained and rinsed","2 (15 ounce) cans black beans, drained and rinsed"
0.0,0.0,0.010110711678862572,4,<no_answer>,1 cup fresh corn kernels
1.0,1.0,0.9653828144073486,4,<no_answer>,<no_answer>
1.0,1.0,0.9702507853507996,4,1 teaspoon ground cinnamon,1 teaspoon ground cinnamon
1.0,1.0,0.9704990983009338,4,1 cup vegetable oil,1 cup vegetable oil
1.0,1.0,0.970149040222168,4,1 teaspoon vanilla extract,1 teaspoon vanilla extract
0.0,0.1818181872367859,0.020417192950844765,4,"1 (15 ounce) can crushed pineapple, drained",1 teaspoon vanilla extract
0.0,0.5,0.10232070833444595,4,1 cup flaked coconut,1 cup white sugar
0.0,0.2857142984867096,0.10716842114925385,4,1 cup white sugar,1/2 cup butter
1.0,1.0,0.9719592332839966,4,until a toothpick inserted into the center of the cake comes out clean,until a toothpick inserted into the center of the cake comes out clean
0.0,0.0,0.00983701553195715,4,5 minutes,<no_answer>
1.0,1.0,0.970171332359314,4,2 1/4 cups all-purpose flour,2 1/4 cups all-purpose flour
1.0,1.0,0.9703705906867981,4,1/2 teaspoon salt,1/2 teaspoon salt
0.0,0.0,0.01713518239557743,4,1/2 cup unsalted butter,"6 (1 ounce) squares unsweetened chocolate, chopped"
0.0,0.2222222238779068,0.04348170757293701,4,1 1/2 tablespoons vanilla extract,1/2 cup unsalted butter
0.0,0.1818181872367859,0.011416724883019924,4,"6 (1 ounce) squares unsweetened chocolate, chopped",1 cup sour cream
0.0,0.0,0.009581777267158031,4,"6 (1 ounce) squares unsweetened chocolate, chopped",<no_answer>
0.0,0.2857142984867096,0.05703779682517052,4,1 egg yolk,1 cup sour cream
0.0,0.0,0.009262848645448685,4,2 tablespoons heavy cream,<no_answer>
1.0,1.0,0.9718874096870422,4,"1 (8 ounce) package cream cheese, softened","1 (8 ounce) package cream cheese, softened"
1.0,1.0,0.9719592332839966,4,until a toothpick inserted into the center of the cake comes out clean,until a toothpick inserted into the center of the cake comes out clean
0.0,0.20000000298023224,0.01292350236326456,4,1 teaspoon grated lemon peel,1 pint vanilla ice cream
0.0,0.5,0.21665357053279877,4,"1 (6 ounce) can crabmeat, shredded",1 (12 ounce) can white tuna
1.0,1.0,0.9719824194908142,4,"1 (6 ounce) can crabmeat, shredded","1 (6 ounce) can crabmeat, shredded"
0.0,0.0,0.18347443640232086,4,1 teaspoon sour cream,1/2 cup mayonnaise
0.0,0.2222222238779068,0.11656162142753601,4,1/2 teaspoon dried dill weed,1 teaspoon yellow mustard
0.0,0.0,0.1434139907360077,4,2 tablespoons dill pickle relish,1/8 teaspoon lemon pepper
0.0,0.0,0.025673633441329002,4,3/4 cup finely chopped onion,2 tablespoons sweet pickle relish
0.0,0.0,0.009138045832514763,4,3/4 cup finely chopped onion,<no_answer>
0.0,0.0,0.00937989167869091,4,"until the chicken is tender, and no longer pink",<no_answer>
0.0,0.0,0.0096654137596488,4,"8 red apples, cored",<no_answer>
1.0,1.0,0.9653828144073486,4,<no_answer>,<no_answer>
1.0,1.0,0.9665442109107971,4,2 eggs,2 eggs
0.0,0.0,0.01635500229895115,4,1/4 cup water,6 tablespoons all-purpose flour
0.0,0.0,0.009179839864373207,4,2 tablespoons chopped onion,<no_answer>
0.0,0.2222222238779068,0.08069277554750443,4,"1 cup shredded Cheddar cheese, divided",1 tablespoon butter
1.0,1.0,0.9653828144073486,4,<no_answer>,<no_answer>
0.0,0.0,0.008863866329193115,4,<no_answer>,"1 cup shredded Cheddar cheese, divided"
1.0,1.0,0.9653828144073486,4,<no_answer>,<no_answer>
1.0,1.0,0.9718104004859924,4,1 cup sliced fresh mushrooms,1 cup sliced fresh mushrooms
0.0,0.2222222238779068,0.1448347121477127,4,"4 celery ribs, sliced","4 chicken drumsticks, skin removed"
0.0,0.5,0.23698043823242188,4,"1 medium onion, sliced",1 cup sliced zucchini
0.0,0.25,0.04581192135810852,4,"1 garlic clove, minced",1 cup tomato juice
0.0,0.0,0.10509160906076431,4,3 tablespoons cornstarch,1/4 teaspoon paprika
0.0,0.0,0.009692746214568615,4,3 tablespoons cornstarch,<no_answer>
0.0,0.0,0.00979837030172348,4,until meat juices run clear,<no_answer>
1.0,1.0,0.9653828144073486,4,<no_answer>,<no_answer>
0.0,0.0,0.0338631197810173,4,1/3 cup sugar,2 cups warm water (110 degrees to 115 degrees)
0.0,0.0,0.10789268463850021,4,1 tablespoon salt,2 tablespoons vegetable oil
0.0,0.3333333432674408,0.4375579357147217,4,5 1/2 cups all-purpose flour,1/2 cup rye or whole wheat flour
0.0,0.0,0.009217457845807076,4,<no_answer>,"until doubled, about 1 hour"
0.0,0.6666666865348816,0.6037768721580505,4,190 degrees C,375 degrees F (190 degrees C)
0.0,0.3636363744735718,0.09881222248077393,4,"1 cup dates, pitted and chopped",1 cup dark brown sugar
0.0,0.4444444477558136,0.10381539911031723,4,1 cup boiling water,1 cup dark brown sugar
0.0,0.25,0.027896346524357796,4,1 teaspoon baking soda,1 cup boiling water
0.0,0.0,0.00990652572363615,4,45 minutes,<no_answer>
0.0,0.0,0.009396065026521683,4,<no_answer>,2 tablespoons olive oil
0.0,0.0,0.009108793921768665,4,2 tablespoons chopped fresh basil,<no_answer>
0.0,0.20000000298023224,0.02619548700749874,4,"18 spears fresh asparagus, trimmed",2 tablespoons chopped fresh parsley
1.0,1.0,0.9673145413398743,4,"1 onion, chopped","1 onion, chopped"
1.0,1.0,0.9706130623817444,4,1 (10.75 ounce) can condensed tomato soup,1 (10.75 ounce) can condensed tomato soup
1.0,1.0,0.9701864123344421,4,1 (10.75 ounce) can condensed cream of mushroom soup,1 (10.75 ounce) can condensed cream of mushroom soup
1.0,1.0,0.9701864123344421,4,1 (10.75 ounce) can condensed cream of mushroom soup,1 (10.75 ounce) can condensed cream of mushroom soup
0.0,0.13333334028720856,0.010297277942299843,4,"1 1/2 pounds crawfish, peeled",1 (10 ounce) can diced tomatoes with green chile peppers
0.0,0.0,0.011172608472406864,4,until clear,<no_answer>
0.0,0.0,0.009943170472979546,4,25 minutes,<no_answer>
1.0,1.0,0.969767689704895,4,1 1/2 teaspoons vanilla extract,1 1/2 teaspoons vanilla extract
1.0,1.0,0.9653828144073486,4,<no_answer>,<no_answer>
1.0,1.0,0.9653828144073486,4,<no_answer>,<no_answer>
0.0,0.1538461595773697,0.009407632984220982,4,1 teaspoon salt,"1 (2 to 3 pound) whole chicken, cut into pieces"
1.0,1.0,0.9711652398109436,4,"1 (2 to 3 pound) whole chicken, cut into pieces","1 (2 to 3 pound) whole chicken, cut into pieces"
1.0,1.0,0.9653828144073486,4,<no_answer>,<no_answer>
1.0,1.0,0.9653828144073486,4,<no_answer>,<no_answer>
0.0,0.0,0.009264012798666954,4,1 pound fresh or frozen cranberries,<no_answer>
0.0,0.0,0.0689251720905304,4,2 cups orange juice,3 quarts cold water
0.0,0.0,0.08348777890205383,4,1/4 cup lemon juice,2 cups white sugar
