epoch,train_loss,step,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_loss,test_loss
0,0.2659705579280853,9,,,,,,
0,0.38830801844596863,19,,,,,,
0,0.10667993128299713,29,,,,,,
0,0.2870796322822571,39,,,,,,
0,0.31427785754203796,49,,,,,,
0,0.24001428484916687,59,,,,,,
0,0.21320126950740814,69,,,,,,
0,0.15716105699539185,79,,,,,,
0,0.07396495342254639,89,,,,,,
0,0.5216053128242493,99,,,,,,
0,,102,0.636910080909729,0.8759022355079651,0.5744690895080566,0.2837209403514862,0.12223517149686813,
1,0.12417566776275635,109,,,,,,
1,0.25084251165390015,119,,,,,,
1,0.14655227959156036,129,,,,,,
1,0.16045713424682617,139,,,,,,
1,0.23106124997138977,149,,,,,,
1,0.14664533734321594,159,,,,,,
1,0.10425850749015808,169,,,,,,
1,0.176419198513031,179,,,,,,
1,0.11099168658256531,189,,,,,,
1,0.15705116093158722,199,,,,,,
1,,205,0.6623326539993286,0.8777621984481812,0.5871924757957458,0.34418603777885437,0.11408820748329163,
2,0.23071543872356415,209,,,,,,
2,0.19228698313236237,219,,,,,,
2,0.10830026865005493,229,,,,,,
2,0.21801409125328064,239,,,,,,
2,0.09625575691461563,249,,,,,,
2,0.12475963681936264,259,,,,,,
2,0.07366809248924255,269,,,,,,
2,0.13233475387096405,279,,,,,,
2,0.09464962780475616,289,,,,,,
2,0.1257805973291397,299,,,,,,
2,,308,0.674566388130188,0.8806272745132446,0.6049857139587402,0.3581395447254181,0.10932568460702896,
3,0.09674704819917679,309,,,,,,
3,0.04081672802567482,319,,,,,,
3,0.0789681002497673,329,,,,,,
3,0.07845531404018402,339,,,,,,
3,0.07426147907972336,349,,,,,,
3,0.02704407274723053,359,,,,,,
3,0.02789032831788063,369,,,,,,
3,0.0631013736128807,379,,,,,,
3,0.03652527928352356,389,,,,,,
3,0.08006459474563599,399,,,,,,
3,0.08603587746620178,409,,,,,,
3,,411,0.6673199534416199,0.8834452033042908,0.6104439496994019,0.36279070377349854,0.1020461767911911,
4,0.14122433960437775,419,,,,,,
4,0.07107017934322357,429,,,,,,
4,0.0487266480922699,439,,,,,,
4,0.06978552788496017,449,,,,,,
4,0.05053452029824257,459,,,,,,
4,0.04435235634446144,469,,,,,,
4,0.023662813007831573,479,,,,,,
4,0.04942047968506813,489,,,,,,
4,0.23180320858955383,499,,,,,,
4,0.04369102045893669,509,,,,,,
4,,514,0.683221697807312,0.8856784701347351,0.6157671809196472,0.36279070377349854,0.10009035468101501,
5,,515,,,,,,0.10009035468101501
